Time	Channel A
(ns)	(V)

343.11109564	0.12463090
343.61109562	0.08046260
344.11109561	0.03051181
344.61109559	-0.01365650
345.11109558	-0.05807086
345.61109557	-0.09147391
346.11109555	-0.13072100
346.61109554	-0.16523130
347.11109552	-0.20503200
347.61109551	-0.24052660
348.11109550	-0.27565210
348.61109548	-0.30265750
349.11109547	-0.32215800
349.61109545	-0.32855560
350.11109544	-0.33815210
350.61109543	-0.34787150
351.11109541	-0.35310040
351.61109540	-0.35310040
352.11109538	-0.34787150
352.61109537	-0.33815210
353.11109535	-0.32855560
353.61109534	-0.32215800
354.11109533	-0.30265750
354.61109531	-0.27565210
355.11109530	-0.24052660
355.61109528	-0.20503200
356.11109527	-0.16523130
356.61109526	-0.13072100
357.11109524	-0.09122785
357.61109523	-0.05671752
358.11109521	-0.01691683
358.61109520	0.01857776
359.11109518	0.05290354
359.61109517	0.07652559
360.11109516	0.11140500
360.61109514	0.14917570
361.11109513	0.17876480
361.61109511	0.19272880
362.11109510	0.21745820
362.61109509	0.24655510
363.11109507	0.26685530
363.61109506	0.27442180
364.11109504	0.27909700
364.61109503	0.27909700
365.11109501	0.27386810
365.61109500	0.26414860
366.11109499	0.25455220
366.61109497	0.24809300
367.11109496	0.22840800
367.61109494	0.20035680
368.11109493	0.17039860
368.61109492	0.14560780
369.11109490	0.11103590
369.61109489	0.07547982
370.11109487	0.03574065
370.61109486	0.00129183
371.11109485	-0.03820128
371.61109483	-0.07271162
372.11109482	-0.11220470
372.61109480	-0.14671510
373.11109479	-0.18620820
373.61109477	-0.22071850
374.11109476	-0.26051920
374.61109475	-0.29607530
375.11109473	-0.33095470
375.61109472	-0.35679130
376.11109470	-0.38145910
376.61109469	-0.39868350
377.11109468	-0.41350890
377.61109466	-0.42212100
378.11109465	-0.42679630
378.61109463	-0.42568900
379.11109462	-0.42568900
379.61109460	-0.42679630
380.11109459	-0.42212100
380.61109458	-0.41350890
381.11109456	-0.39868350
381.61109455	-0.38145910
382.11109453	-0.35648380
382.61109452	-0.32953990
383.11109451	-0.29988930
383.61109449	-0.27509840
384.11109448	-0.24052660
384.61109446	-0.20503200
385.11109445	-0.16492370
385.61109444	-0.12936760
386.11109442	-0.09479577
386.61109441	-0.07000492
387.11109439	-0.04066191
387.61109438	-0.01482530
388.11109436	0.01482530
388.61109435	0.04066191
389.11109434	0.07055856
389.61109432	0.09750246
390.11109431	0.12247790
390.61109429	0.13970230
391.11109428	0.15452760
391.61109427	0.16313980
392.11109425	0.16781500
392.61109424	0.16670770
393.11109422	0.16701530
393.61109421	0.16916830
394.11109419	0.15932580
394.61109418	0.13988680
395.11109417	0.11983270
395.61109415	0.10371560
396.11109414	0.07898622
396.61109412	0.05204232
397.11109411	0.02214567
397.61109410	-0.00362943
398.11109408	-0.03297244
398.61109407	-0.05776329
399.11109405	-0.09264272
399.61109404	-0.12924460
400.11109403	-0.16412400
400.61109401	-0.18891490
401.11109400	-0.21825790
401.61109398	-0.24409450
402.11109397	-0.27405260
402.61109395	-0.30099650
403.11109394	-0.32572590
403.61109393	-0.34184300
404.11109391	-0.36183560
404.61109390	-0.38127460
405.11109388	-0.39111710
405.61109387	-0.38896410
406.11109386	-0.38841040
406.61109384	-0.38841040
407.11109383	-0.38896410
407.61109381	-0.39111710
408.11109380	-0.38127460
408.61109378	-0.36183560
409.11109377	-0.34184300
409.61109376	-0.32572590
410.11109374	-0.30130410
410.61109373	-0.27540600
411.11109371	-0.24028050
411.61109370	-0.20361710
412.11109369	-0.16879920
412.61109367	-0.14400840
413.11109366	-0.11491140
413.61109364	-0.09012057
414.11109363	-0.05530266
414.61109362	-0.01863927
415.11109360	0.01642470
415.61109359	0.04232283
416.11109357	0.06643701
416.61109356	0.08150837
417.11109354	0.10648380
417.61109353	0.13558070
418.11109352	0.15588090
418.61109350	0.16344730
419.11109349	0.16781500
419.61109347	0.16670770
420.11109346	0.16646160
420.61109345	0.16646160
421.11109343	0.16701530
421.61109342	0.16916830
422.11109340	0.15932580
422.61109339	0.13988680
423.11109337	0.11952510
423.61109336	0.10230070
424.11109335	0.08286171
424.61109333	0.06674459
425.11109332	0.04201525
425.61109330	0.01507136
426.11109329	-0.01482530
426.61109328	-0.04066191
427.11109326	-0.07031250
427.61109325	-0.09614912
428.11109323	-0.12579970
428.61109322	-0.15163630
429.11109320	-0.18184060
429.61109319	-0.20983020
430.11109318	-0.22933070
430.61109316	-0.23468260
431.11109315	-0.24926180
431.61109313	-0.26863930
432.11109312	-0.28401820
432.61109311	-0.29263040
433.11109309	-0.29761320
433.61109308	-0.29761320
434.11109306	-0.29238440
434.61109305	-0.28266490
435.11109304	-0.27251480
435.61109302	-0.26384100
436.11109301	-0.25455220
436.61109299	-0.24809300
437.11109298	-0.22865400
437.61109296	-0.20171010
438.11109295	-0.16627710
438.61109294	-0.12967520
439.11109292	-0.09479577
439.61109291	-0.07000492
440.11109289	-0.04066191
440.61109288	-0.01482530
441.11109287	0.01451772
441.61109285	0.03930856
442.11109284	0.07443406
442.61109282	0.11214320
443.11109281	0.14179380
443.61109279	0.15575790
444.11109278	0.18017960
444.61109277	0.20823080
445.11109275	0.23345230
445.61109274	0.25067670
446.11109272	0.26525590
446.61109271	0.27276080
447.11109270	0.28291090
447.61109268	0.29373770
448.11109267	0.29373770
448.61109265	0.28291090
449.11109264	0.27251480
449.61109263	0.26384100
450.11109261	0.25424460
450.61109260	0.24673970
451.11109258	0.23222190
451.61109257	0.21493600
452.11109255	0.18996060
452.61109254	0.16301670
453.11109253	0.13287400
453.61109251	0.10593010
454.11109250	0.08150837
454.61109248	0.06643701
455.11109247	0.04176919
455.61109246	0.01371801
456.11109244	-0.01094980
456.61109243	-0.02602116
457.11109241	-0.05068897
457.61109240	-0.07874016
458.11109238	-0.10396160
458.61109237	-0.12118600
459.11109236	-0.13576530
459.61109234	-0.14327020
460.11109233	-0.15317420
460.61109231	-0.16289370
461.11109230	-0.16812250
461.61109229	-0.16812250
462.11109227	-0.16289370
462.61109226	-0.15317420
463.11109224	-0.14327020
463.61109223	-0.13576530
464.11109222	-0.12094000
464.61109220	-0.10260830
465.11109219	-0.08286171
465.61109217	-0.06674459
466.11109216	-0.04201525
466.61109214	-0.01507136
467.11109213	0.01482530
467.61109212	0.04066191
468.11109210	0.07031250
468.61109209	0.09614912
469.11109207	0.12579970
469.61109206	0.15163630
470.11109205	0.18128690
470.61109203	0.20712350
471.11109202	0.23732780
471.61109200	0.26531740
472.11109199	0.28481790
472.61109197	0.29016980
473.11109196	0.30474900
473.61109195	0.32412650
474.11109193	0.33950540
474.61109192	0.34811760
475.11109190	0.35310040
475.61109189	0.35310040
476.11109188	0.34787150
476.61109186	0.33815210
477.11109185	0.32824800
477.61109183	0.32074310
478.11109182	0.30597930
478.61109180	0.28758610
479.11109179	0.26753200
479.61109178	0.25036910
480.11109176	0.23086860
480.61109175	0.21469000
481.11109173	0.18996060
481.61109172	0.16301670
482.11109171	0.13287400
482.61109169	0.10593010
483.11109168	0.08150837
483.61109166	0.06643701
484.11109165	0.04176919
484.61109164	0.01371801
485.11109162	-0.01125738
485.61109161	-0.02737451
486.11109159	-0.04712106
486.61109158	-0.06545275
487.11109156	-0.08052412
487.61109155	-0.08913632
488.11109154	-0.09381151
488.61109152	-0.09270423
489.11109151	-0.09245817
489.61109149	-0.09245817
490.11109148	-0.09301181
490.61109147	-0.09516487
491.11109145	-0.08501476
491.61109144	-0.06453002
492.11109142	-0.04970472
492.61109141	-0.04435286
493.11109139	-0.02460630
493.61109138	0.00449065
494.11109137	0.02940453
494.61109135	0.04453740
495.11109134	0.06920522
495.61109132	0.09725640
496.11109131	0.12192420
496.61109130	0.13699560
497.11109128	0.16166340
497.61109127	0.18971460
498.11109125	0.21469000
498.61109124	0.23086860
499.11109123	0.25061510
499.61109121	0.26894690
500.11109120	0.28346460
500.61109118	0.28992370
501.11109117	0.30499510
501.61109115	0.32547980
502.11109114	0.33562990
502.61109113	0.33347690
503.11109111	0.33316930
503.61109110	0.33427660
504.11109108	0.32966290
504.61109107	0.32105070
505.11109106	0.30567180
505.61109104	0.28623280
506.11109103	0.27165350
506.61109101	0.26630170
507.11109100	0.24655510
507.61109098	0.21745820
508.11109097	0.19248280
508.61109096	0.17741140
509.11109094	0.15274360
509.61109093	0.12469240
510.11109091	0.10002460
510.61109090	0.08489173
511.11109089	0.06046998
511.61109087	0.03352608
512.11109086	0.00338337
512.61109084	-0.02356053
513.11109083	-0.04847441
513.61109082	-0.06569882
514.11109080	-0.07997047
514.61109079	-0.08642963
515.11109077	-0.10150100
515.61109076	-0.12198570
516.11109074	-0.13188980
516.61109073	-0.12862940
517.11109072	-0.13355070
517.61109070	-0.14548470
518.11109069	-0.14573080
518.61109067	-0.13490400
519.11109066	-0.12475390
519.61109065	-0.11724900
520.11109063	-0.10217770
520.61109062	-0.08273868
521.11109060	-0.06791338
521.61109059	-0.06151575
522.11109057	-0.04693652
522.61109056	-0.02860482
523.11109055	-0.00861220
523.61109053	0.00861220
524.11109052	0.02835876
524.61109050	0.04558317
525.11109049	0.06539124
525.61109048	0.08261565
526.11109046	0.10230070
526.61109045	0.11952510
527.11109043	0.13957920
527.61109042	0.15791090
528.11109041	0.17279770
528.61109039	0.18030260
529.11109038	0.19020670
529.61109036	0.19986470
530.11109035	0.20478590
530.61109033	0.20367860
531.11109032	0.20367860
531.61109031	0.20478590
532.11109029	0.20017220
532.61109028	0.19156000
533.11109026	0.17618110
533.61109025	0.15674210
534.11109024	0.14191680
534.61109022	0.13545770
535.11109021	0.12118600
535.61109019	0.10396160
536.11109018	0.07874016
536.61109016	0.05068897
537.11109015	0.02571358
537.61109014	0.00959646
538.11109012	-0.00959646
538.61109011	-0.02571358
539.11109009	-0.05068897
539.61109008	-0.07874016
540.11109007	-0.10371560
540.61109005	-0.11983270
541.11109004	-0.13957920
541.61109002	-0.15791090
542.11109001	-0.17279770
542.61108999	-0.18030260
543.11108998	-0.19020670
543.61108997	-0.19986470
544.11108995	-0.20478590
544.61108994	-0.20367860
545.11108992	-0.20343260
545.61108991	-0.20343260
546.11108990	-0.20398620
546.61108988	-0.20613930
547.11108987	-0.19598920
547.61108985	-0.17550440
548.11108984	-0.16043310
548.61108983	-0.15397390
549.11108981	-0.13914860
549.61108980	-0.11977120
550.11108978	-0.10494590
550.61108977	-0.09848671
551.11108975	-0.08396900
551.61108974	-0.06563731
552.11108973	-0.04533711
552.61108971	-0.02694390
553.11108970	-0.01242618
553.61108968	-0.00602854
554.11108967	0.00879675
554.61108966	0.02817421
555.11108964	0.04330709
555.61108963	0.05081201
556.11108961	0.06071604
556.61108960	0.07037401
557.11108958	0.07529528
557.61108957	0.07418799
558.11108956	0.07394193
558.61108954	0.07394193
559.11108953	0.07449557
559.61108951	0.07664862
560.11108950	0.06649853
560.61108949	0.04601378
561.11108947	0.03063484
561.61108946	0.02312992
562.11108944	0.01377953
562.61108943	0.00627461
563.11108942	-0.00848917
563.61108940	-0.02682087
564.11108939	-0.04681348
564.61108937	-0.06403790
565.11108936	-0.08384597
565.61108934	-0.10107040
566.11108933	-0.12087840
566.61108932	-0.13804130
567.11108930	-0.15784940
567.61108929	-0.17507380
568.11108927	-0.19512790
568.61108926	-0.21345960
569.11108925	-0.22828490
569.61108923	-0.23578990
570.11108922	-0.24538630
570.61108920	-0.25399850
571.11108919	-0.26414860
571.61108917	-0.27386810
572.11108916	-0.27909700
572.61108915	-0.27909700
573.11108913	-0.27386810
573.61108912	-0.26414860
574.11108910	-0.25399850
574.61108909	-0.24538630
575.11108908	-0.23554380
575.61108906	-0.22687010
576.11108905	-0.21727360
576.61108903	-0.20976870
577.11108902	-0.19494340
577.61108901	-0.17661170
578.11108899	-0.15655760
578.61108898	-0.13933320
579.11108896	-0.11927900
579.61108895	-0.10094730
580.11108893	-0.08642963
580.61108892	-0.07997047
581.11108891	-0.06545275
581.61108889	-0.04712106
582.11108888	-0.02682087
582.61108886	-0.00848917
583.11108885	0.00658219
583.61108884	0.01519439
584.11108882	0.01956201
584.61108881	0.01734744
585.11108879	0.02233022
585.61108878	0.03309547
586.11108876	0.03863189
586.61108875	0.03863189
587.11108874	0.03309547
587.61108872	0.02233022
588.11108871	0.01765502
588.61108869	0.02091535
589.11108868	0.01107283
589.61108867	-0.00941191
590.11108865	-0.02472933
590.61108864	-0.03229577
591.11108862	-0.04164616
591.61108861	-0.04915108
592.11108859	-0.06397638
592.61108858	-0.08230807
593.11108857	-0.10260830
593.61108855	-0.12094000
594.11108854	-0.13545770
594.61108852	-0.14191680
595.11108851	-0.15674210
595.61108850	-0.17618110
596.11108848	-0.19125250
596.61108847	-0.19875740
597.11108845	-0.20866140
597.61108844	-0.21838090
598.11108843	-0.22330220
598.61108841	-0.22219490
599.11108840	-0.22194880
599.61108838	-0.22194880
600.11108837	-0.22219490
600.61108835	-0.22330220
601.11108834	-0.21838090
601.61108833	-0.20866140
602.11108831	-0.19851130
602.61108830	-0.18989910
603.11108828	-0.18030260
603.61108827	-0.17279770
604.11108826	-0.15766490
604.61108824	-0.13822590
605.11108823	-0.12340060
605.61108821	-0.11700290
606.11108820	-0.10248520
606.61108818	-0.08409203
607.11108817	-0.06403790
607.61108816	-0.04681348
608.11108814	-0.02682087
608.61108813	-0.00848917
609.11108811	0.00602854
609.61108810	0.01242618
610.11108809	0.02725148
610.61108807	0.04669045
611.11108806	0.06176181
611.61108804	0.06926673
612.11108803	0.07917077
612.61108802	0.08889025
613.11108800	0.09411909
613.61108799	0.09411909
614.11108797	0.08858268
614.61108796	0.07781742
615.11108794	0.07283465
615.61108793	0.07504921
616.11108792	0.07037401
616.61108790	0.06071604
617.11108789	0.05056594
617.61108787	0.04189222
618.11108786	0.03229577
618.61108785	0.02472933
619.11108783	0.00965797
619.61108782	-0.00965797
620.11108780	-0.02448327
620.61108779	-0.03094242
621.11108777	-0.04576772
621.61108776	-0.06514518
622.11108775	-0.08027805
622.61108773	-0.08778297
623.11108772	-0.09737943
623.61108770	-0.10605320
624.11108769	-0.11620320
624.61108768	-0.12586120
625.11108766	-0.13053640
625.61108765	-0.12832190
626.11108763	-0.13330460
626.61108762	-0.14406990
627.11108761	-0.14960630
627.61108759	-0.14960630
628.11108758	-0.14437750
628.61108756	-0.13465800
629.11108755	-0.12450790
629.61108753	-0.11589570
630.11108752	-0.10629920
630.61108751	-0.09879429
631.11108749	-0.08396900
631.61108748	-0.06563731
632.11108746	-0.04533711
632.61108745	-0.02694390
633.11108744	-0.01242618
633.61108742	-0.00602854
634.11108741	0.00848917
634.61108739	0.02682087
635.11108738	0.04681348
635.61108736	0.06403790
636.11108735	0.08409203
636.61108734	0.10248520
637.11108732	0.11700290
637.61108731	0.12340060
638.11108729	0.13822590
638.61108728	0.15766490
639.11108727	0.17304380
639.61108725	0.18165600
640.11108724	0.18633120
640.61108722	0.18522390
641.11108721	0.18497790
641.61108720	0.18497790
642.11108718	0.18497790
642.61108717	0.18497790
643.11108715	0.18522390
643.61108714	0.18633120
644.11108712	0.18140990
644.61108711	0.17169040
645.11108710	0.16154040
645.61108708	0.15286660
646.11108707	0.14327020
646.61108705	0.13576530
647.11108704	0.12063240
647.61108703	0.10125490
648.11108701	0.08642963
648.61108700	0.07997047
649.11108698	0.06514518
649.61108697	0.04576772
650.11108695	0.03063484
650.61108694	0.02312992
651.11108693	0.01353346
651.61108691	0.00492126
652.11108690	-0.00492126
652.61108688	-0.01353346
653.11108687	-0.02368356
653.61108686	-0.03340305
654.11108684	-0.03832431
654.61108683	-0.03721703
655.11108681	-0.03721703
655.61108680	-0.03832431
656.11108678	-0.03309547
656.61108677	-0.02233022
657.11108676	-0.01734744
657.61108674	-0.01956201
658.11108673	-0.01488681
658.61108671	-0.00522884
659.11108670	0.00467520
659.61108669	0.01218012
660.11108667	0.02694390
660.61108666	0.04533711
661.11108664	0.06563731
661.61108663	0.08396900
662.11108662	0.09848671
662.61108660	0.10494590
663.11108659	0.11977120
663.61108657	0.13914860
664.11108656	0.15428150
664.61108654	0.16178640
665.11108653	0.17138290
665.61108652	0.18005660
666.11108650	0.18989910
666.61108649	0.19851130
667.11108647	0.20866140
667.61108646	0.21838090
668.11108645	0.22330220
668.61108643	0.22219490
669.11108642	0.22194880
669.61108640	0.22194880
670.11108639	0.22219490
670.61108637	0.22330220
671.11108636	0.21838090
671.61108635	0.20866140
672.11108633	0.19851130
672.61108632	0.18989910
673.11108630	0.18005660
673.61108629	0.17138290
674.11108628	0.16178640
674.61108626	0.15428150
675.11108625	0.13914860
675.61108623	0.11977120
676.11108622	0.10463830
676.61108621	0.09713337
677.11108619	0.08753691
677.61108618	0.07886319
678.11108616	0.06902067
678.61108615	0.06040847
679.11108613	0.05056594
679.61108612	0.04189222
680.11108611	0.03204970
680.61108609	0.02337598
681.11108608	0.01322589
681.61108606	0.00356791
682.11108605	-0.00135335
682.61108604	-0.00024606
683.11108602	0.00000000
683.61108601	0.00000000
684.11108599	0.00000000
684.61108598	0.00000000
685.11108596	-0.00024606
685.61108595	-0.00135335
686.11108594	0.00326034
686.61108592	0.01187254
687.11108591	0.02725148
687.61108589	0.04669045
688.11108588	0.06176181
688.61108587	0.06926673
689.11108585	0.07886319
689.61108584	0.08753691
690.11108582	0.09737943
690.61108581	0.10605320
691.11108580	0.11589570
691.61108578	0.12450790
692.11108577	0.13435040
692.61108575	0.14302410
693.11108574	0.15286660
693.61108572	0.16154040
694.11108571	0.17169040
694.61108570	0.18140990
695.11108568	0.18633120
695.61108567	0.18522390
696.11108565	0.18497790
696.61108564	0.18497790
697.11108563	0.18522390
697.61108561	0.18633120
698.11108560	0.18110240
698.61108558	0.17033710
699.11108557	0.16535430
699.61108555	0.16756890
700.11108554	0.16313980
700.61108553	0.15452760
701.11108551	0.13914860
701.61108550	0.11977120
702.11108548	0.10494590
702.61108547	0.09848671
703.11108546	0.08366141
703.61108544	0.06428396
704.11108543	0.04915108
704.61108541	0.04164616
705.11108540	0.03229577
705.61108538	0.02472933
706.11108537	0.00965797
706.61108536	-0.00965797
707.11108534	-0.02472933
707.61108533	-0.03229577
708.11108531	-0.04219980
708.61108530	-0.05191929
709.11108529	-0.05684055
709.61108527	-0.05573327
710.11108526	-0.05548720
710.61108524	-0.05548720
711.11108523	-0.05524114
711.61108522	-0.05413386
712.11108520	-0.05960876
712.61108519	-0.07148130
713.11108517	-0.07148130
713.61108516	-0.05960876
714.11108514	-0.05437992
714.61108513	-0.05659449
715.11108512	-0.05191929
715.61108510	-0.04219980
716.11108509	-0.03204970
716.61108507	-0.02337598
717.11108506	-0.01353346
717.61108505	-0.00492126
718.11108503	0.00492126
718.61108502	0.01353346
719.11108500	0.02337598
719.61108499	0.03204970
720.11108497	0.04189222
720.61108496	0.05056594
721.11108495	0.06071604
721.61108493	0.07037401
722.11108492	0.07529528
722.61108490	0.07418799
723.11108489	0.07394193
723.61108488	0.07394193
724.11108486	0.07418799
724.61108485	0.07529528
725.11108483	0.07012795
725.61108482	0.05930118
726.11108481	0.05437992
726.61108479	0.05659449
727.11108478	0.05191929
727.61108476	0.04219980
728.11108475	0.03204970
728.61108473	0.02337598
729.11108472	0.01353346
729.61108471	0.00492126
730.11108469	-0.00492126
730.61108468	-0.01353346
731.11108466	-0.02312992
731.61108465	-0.03063484
732.11108464	-0.04576772
732.61108462	-0.06514518
733.11108461	-0.08027805
733.61108459	-0.08778297
734.11108458	-0.09768701
734.61108456	-0.10740650
735.11108455	-0.11208170
735.61108454	-0.10986710
736.11108452	-0.11478840
736.61108451	-0.12561510
737.11108449	-0.13078250
737.61108448	-0.12967520
738.11108447	-0.12942910
738.61108445	-0.12942910
739.11108444	-0.12942910
739.61108442	-0.12942910
740.11108441	-0.12942910
740.61108440	-0.12942910
741.11108438	-0.12967520
741.61108437	-0.13078250
742.11108435	-0.12586120
742.61108434	-0.11620320
743.11108432	-0.10605320
743.61108431	-0.09737943
744.11108430	-0.08753691
744.61108428	-0.07886319
745.11108427	-0.06871309
745.61108425	-0.05905512
746.11108424	-0.05437992
746.61108423	-0.05659449
747.11108421	-0.05161171
747.61108420	-0.04084646
748.11108418	-0.03586368
748.61108417	-0.03807825
749.11108415	-0.03309547
749.61108414	-0.02233022
750.11108413	-0.01710138
750.61108411	-0.01820866
751.11108410	-0.01845472
751.61108408	-0.01845472
752.11108407	-0.01845472
752.61108406	-0.01845472
753.11108404	-0.01820866
753.61108403	-0.01710138
754.11108401	-0.02202264
754.61108400	-0.03174213
755.11108399	-0.04189222
755.61108397	-0.05056594
756.11108396	-0.06040847
756.61108394	-0.06902067
757.11108393	-0.07886319
757.61108391	-0.08753691
758.11108390	-0.09768701
758.61108389	-0.10740650
759.11108387	-0.11208170
759.61108386	-0.10986710
760.11108384	-0.11454230
760.61108383	-0.12420030
761.11108382	-0.13435040
761.61108380	-0.14302410
762.11108379	-0.15286660
762.61108377	-0.16154040
763.11108376	-0.17169040
763.61108374	-0.18140990
764.11108373	-0.18633120
764.61108372	-0.18522390
765.11108370	-0.18497790
765.61108369	-0.18497790
766.11108367	-0.18497790
766.61108366	-0.18497790
767.11108365	-0.18522390
767.61108363	-0.18633120
768.11108362	-0.18140990
768.61108360	-0.17169040
769.11108359	-0.16154040
769.61108357	-0.15286660
770.11108356	-0.14302410
770.61108355	-0.13435040
771.11108353	-0.12420030
771.61108352	-0.11454230
772.11108350	-0.11017470
772.61108349	-0.11343500
773.11108348	-0.10353100
773.61108346	-0.08298475
774.11108345	-0.06735975
774.61108343	-0.05874754
775.11108342	-0.05437992
775.61108341	-0.05659449
776.11108339	-0.05191929
776.61108338	-0.04219980
777.11108336	-0.03174213
777.61108335	-0.02202264
778.11108333	-0.01710138
778.61108332	-0.01820866
779.11108331	-0.01845472
779.61108329	-0.01845472
780.11108328	-0.01845472
780.61108326	-0.01845472
781.11108325	-0.01820866
781.61108324	-0.01710138
782.11108322	-0.02233022
782.61108321	-0.03309547
783.11108319	-0.03807825
783.61108318	-0.03586368
784.11108316	-0.04053888
784.61108315	-0.05025836
785.11108314	-0.06071604
785.61108312	-0.07037401
786.11108311	-0.07504921
786.61108309	-0.07283465
787.11108308	-0.07750984
787.61108307	-0.08722933
788.11108305	-0.09768701
788.61108304	-0.10740650
789.11108302	-0.11208170
789.61108301	-0.10986710
790.11108300	-0.11478840
790.61108298	-0.12561510
791.11108297	-0.13078250
791.61108295	-0.12967520
792.11108294	-0.12942910
792.61108292	-0.12942910
793.11108291	-0.12942910
793.61108290	-0.12942910
794.11108288	-0.12967520
794.61108287	-0.13078250
795.11108285	-0.12561510
795.61108284	-0.11478840
796.11108283	-0.10986710
796.61108281	-0.11208170
797.11108280	-0.10740650
797.61108278	-0.09768701
