0.000071, 1c25, 37da
0.006027, 1b12, 3825
0.007566, 19d5, 38a5
0.010724, 1973, 38c2
0.013837, 19fd, 389d
0.015405, 19b3, 38a7
0.018537, 19f3, 3891
0.025120, 1a56, 386d
0.028139, 1a23, 3865
0.031168, 19c2, 3860
0.034113, 1a4e, 383b
0.035692, 1aff, 3805
0.038776, 1ac4, 37f7
0.042018, 1a62, 37ee
0.043461, 1ae1, 37c0
0.046625, 19dd, 379e
0.052354, 1aa1, 3779
0.056144, 19c4, 3704
0.059411, 1a29, 36c7
0.062894, 1a4e, 3620
0.066415, 1ae3, 3602
0.070360, 1b2c, 3437
0.073668, 1ba2, 2fdd
0.076590, 1c36, 31cc
0.080129, 1cbc, 2b4a
0.083648, 1d53, 27b1
0.093570, 1dda, 2773
0.096577, 1e6e, 1e42
0.099740, 1eed, 1b39
0.104405, 1f84, 1dba
0.105901, 200c, 2d2e
0.110657, 209c, 2fd1
0.112279, 2126, 30ab
0.116896, 21b7, 30b8
0.121618, 223c, 3177
0.126333, 22d0, 31f6
0.130951, 2357, 3176
0.132538, 23eb, 31f4
0.137294, 2474, 31b0
0.142054, 2506, 318a
0.146652, 2582, 3148
0.151335, 2625, 3228
0.155966, 26aa, 3242
0.157014, 2740, 3246
0.162287, 27bb, 31ed
0.166936, 2861, 3269
0.171621, 28d8, 321a
0.176312, 297d, 324a
0.177814, 29ec, 323d
0.182553, 2a7d, 3231
0.187275, 2b08, 31bb
0.192064, 2b9b, 3276
0.195087, 2c23, 32af
0.198183, 2ca3, 3273
0.202885, 2d4c, 32a3
0.207561, 2dca, 3287
0.212373, 2e58, 3263
0.216930, 2eed, 3286
0.219996, 2f67, 3273
0.223130, 2ff9, 326c
0.227862, 3089, 32f1
0.232539, 3130, 3324
0.237130, 3193, 30e3
0.240392, 3125, 32f5
0.243445, 30a1, 32c8
0.248161, 2ff9, 32bb
0.252842, 2f90, 32db
0.257557, 2ef6, 32e6
0.262232, 2e55, 3109
0.263758, 2db6, 30f9
0.268502, 2d60, 32b8
0.273100, 2ca9, 3171
0.277849, 2c3a, 32b7
0.282555, 2b9d, 3252
0.287148, 2b22, 32db
0.288657, 2a70, 31a4
0.293538, 29e9, 31eb
0.298159, 296a, 3243
0.302835, 28e8, 325b
0.304412, 284f, 321a
0.309159, 27cf, 3261
0.313757, 2729, 31ac
0.318474, 26a8, 3176
0.323056, 2624, 31ad
0.324746, 2594, 3176
0.329443, 2509, 31d9
0.334122, 2473, 3132
0.338715, 23e5, 30f0
0.342005, 2362, 316f
0.346575, 22d0, 3133
0.349730, 224b, 319f
0.354374, 21b6, 30aa
0.359120, 212c, 2ea7
0.363768, 209b, 3168
0.372208, 2014, 2834
0.373233, 1f81, 19ee
0.374183, 1efe, 164f
0.375165, 1e6a, 1bb5
0.376132, 1de3, 2008
0.377004, 1d55, 23a7
0.377970, 1cc7, 276e
0.378828, 1c39, 2b16
0.379802, 1bb3, 2d19
0.380835, 1b1b, 31c4
0.381798, 1ac1, 3571
0.405892, 1a6d, 3641
0.407438, 1a5c, 36c7
0.412328, 1a4e, 3732
0.416826, 1a2a, 3768
0.421539, 19d8, 3793
0.424619, 19fb, 37be
0.427733, 197c, 37e1
0.432484, 1b05, 37dd
0.437171, 1b2a, 37f6
0.440244, 1b6b, 37f3
0.443365, 1b48, 380c
0.448045, 1a98, 3849
0.452752, 1a84, 3858
0.457403, 1978, 3897
0.459034, 1999, 38a4
0.463756, 1a51, 387c
0.468517, 1957, 38bc
0.473200, 19e3, 3895
0.477812, 1aaf, 3842
0.482475, 1a3c, 3869
0.484011, 1a53, 3858
0.490277, 1a4c, 3851
0.491870, 1a27, 3866
0.496524, 1a90, 3849
0.501214, 1a7d, 385b
0.505886, 1a1d, 3883
0.510568, 1b20, 3828
0.513754, 1ab2, 385a
0.516861, 1a0e, 3888
0.521535, 1a74, 3868
0.526219, 1a6f, 385d
0.530915, 1a57, 3856
0.535589, 1a19, 3842
0.538629, 1a8b, 3827
0.541827, 1ad0, 3807
0.546525, 1a0d, 3801
0.551214, 19f3, 37e0
0.555062, 1a9c, 37b8
0.557513, 1afe, 378b
0.560598, 1a4b, 376b
0.562226, 1ab3, 373a
0.565285, 1a5f, 36dc
0.568396, 1ab7, 3695
0.571516, 1aa4, 34de
0.574668, 1b2e, 3428
0.576117, 1ba4, 31a7
0.579374, 1c3c, 2d8f
0.582545, 1cbc, 2e7a
0.585601, 1d54, 27d3
0.587057, 1dd7, 2412
0.590213, 1e70, 2133
0.592307, 1eef, 1f48
0.595392, 1f82, 1e7a
0.598437, 2007, 2217
0.601555, 2098, 31ac
0.604839, 2124, 2c7c
0.607899, 21b7, 3183
0.610592, 223e, 316e
0.613736, 22cd, 3131
0.616817, 2361, 323b
0.618348, 23eb, 31cc
0.621568, 246e, 3168
0.624624, 24ef, 308b
0.626209, 2588, 31c1
0.629413, 261e, 320e
0.632463, 26a6, 3233
0.635556, 2740, 3253
0.637088, 27b9, 31ea
0.640193, 2861, 32bc
0.643395, 28e0, 3280
0.646507, 297c, 32b2
0.647990, 29de, 3175
0.651186, 2a89, 3277
0.654361, 2b0a, 325c
0.657436, 2b83, 3196
0.658895, 2c1c, 3253
0.663788, 2cc1, 321b
0.666847, 2d14, 30c5
0.669873, 2dc9, 327e
0.670992, 2e4f, 3203
0.674927, 2ee1, 32a7
0.677866, 2f6b, 329d
0.679235, 3004, 329d
0.682385, 308e, 32ea
0.685527, 30f6, 31f5
0.686878, 3198, 3256
0.689439, 3123, 32e4
0.691727, 3070, 3241
0.694854, 3007, 32dc
0.697961, 2f82, 32e6
0.699543, 2f00, 3257
0.702676, 2e37, 31de
0.705734, 2de6, 3345
0.706671, 2d49, 32d3
0.709711, 2cad, 32c9
0.713541, 2c3e, 3298
0.715146, 2ba5, 3277
0.718264, 2b20, 3285
0.721387, 2a88, 328f
0.722450, 29f2, 31d5
0.725491, 295e, 3210
0.728575, 28e4, 326d
0.732504, 2846, 31ea
0.733904, 27c7, 31ef
0.737071, 274f, 3294
0.740165, 26b1, 321e
0.743322, 261a, 31d9
0.744862, 2598, 31e7
0.748054, 2505, 31c7
0.751218, 247e, 3183
0.754424, 23e9, 3185
0.757463, 2363, 318f
0.760554, 22d1, 31ea
0.762113, 224d, 315d
0.765221, 21b3, 30b0
0.768362, 212e, 3048
0.771477, 2098, 2e82
0.773005, 2016, 1d1c
0.780812, 1f84, 1774
0.784004, 1f00, 19e0
0.788628, 1e69, 2736
0.791774, 1de3, 297c
0.796500, 1d53, 2a74
0.801133, 1cc1, 26cb
0.805752, 1c39, 2a95
0.808947, 1baa, 31dc
0.813636, 1bb4, 362c
0.816780, 1b56, 3660
0.821485, 1a2c, 3560
0.826126, 1a59, 36c6
0.830814, 1a65, 3724
0.835458, 1b18, 375d
0.837033, 1b87, 3772
0.841718, 1a8c, 37b4
0.846464, 1a68, 37d7
0.851126, 1a65, 37f1
0.855759, 1a6a, 380b
0.858915, 1ad5, 3807
0.862150, 1a59, 383d
0.866743, 1a64, 384b
0.871434, 1a5a, 385b
0.876123, 19fd, 3877
0.880771, 19c6, 388e
0.882370, 198b, 38a1
0.886814, 19ae, 389f
0.890127, 1a1f, 387a
0.891706, 19f3, 387e
0.894865, 19eb, 387b
0.897982, 1b47, 37f3
0.901122, 1ae6, 3816
0.904353, 1ac6, 3827
0.905781, 1b49, 37fa
0.908922, 1b25, 380f
0.912136, 1a8c, 3850
0.915179, 1a98, 3853
0.918220, 1a7e, 3865
0.921345, 1a79, 3866
0.922542, 1a42, 386c
0.925667, 1a0c, 3868
0.928640, 1b45, 3814
0.932477, 1b09, 3816
0.936917, 19bb, 3835
0.939118, 1a9b, 3807
0.942146, 1a6c, 37f3
0.945106, 1a84, 37d1
0.947955, 19e2, 37b2
0.951025, 1a86, 378c
0.954128, 1b36, 375f
0.955200, 1af7, 372d
0.958174, 1af3, 36f5
0.961139, 1aa0, 3675
0.963552, 1ab4, 34cd
0.966667, 1b1f, 3015
