0.000065, 1d16, 3829
0.002486, 1cd0, 37f9
0.008378, 1c34, 37e1
0.011762, 1cae, 37f3
0.016221, 1c28, 37f2
0.020727, 1b5d, 3826
0.023915, 1b6f, 3822
0.032770, 1b38, 3832
0.037991, 1b78, 381d
0.041070, 1ac4, 383d
0.044939, 1aef, 3825
0.048128, 1aee, 380f
0.052233, 1b05, 37f1
0.055355, 1b0d, 37d6
0.059742, 1a9f, 37c8
0.063099, 1baa, 3789
0.066791, 1b88, 3771
0.070686, 1aba, 374f
0.073822, 1ace, 3710
0.077080, 1b1f, 36d3
0.081382, 1aec, 361e
0.084778, 1b70, 35c5
0.088111, 1bb4, 335b
0.091764, 1c46, 3380
0.099814, 1cc5, 2ea8
0.104505, 1d51, 2bbe
0.108951, 1dda, 27a5
0.113729, 1e6d, 2425
0.118324, 1ef3, 1e7e
0.122900, 1f82, 1a6a
0.127024, 2008, 19a9
0.139556, 209b, 2fb4
0.143287, 2125, 30b2
0.147171, 21b6, 31fa
0.150369, 223c, 30da
0.155710, 22d2, 31a0
0.160496, 2358, 30e3
0.165991, 23eb, 3152
0.171424, 2474, 31a8
0.177524, 24fe, 3143
0.182407, 2594, 31fa
0.187739, 261c, 31d8
0.194216, 26ac, 323e
0.200258, 273f, 3236
0.206574, 27c6, 3256
0.212804, 2858, 323e
0.219013, 28cd, 324b
0.225217, 2973, 324f
0.231441, 29e4, 31d1
0.237131, 2a8b, 324c
0.242372, 2b10, 32a9
0.248587, 2b9a, 324a
0.254946, 2c26, 322b
0.261098, 2cbb, 324e
0.268115, 2d48, 32c8
0.272838, 2dcb, 31cb
0.279877, 2e60, 3282
0.286051, 2ecc, 3100
0.291522, 2f7f, 32a1
0.298563, 2fff, 3283
0.304012, 308d, 32fa
0.311746, 3138, 32ed
0.317359, 31c8, 32b7
0.323695, 3121, 32a8
0.330486, 309b, 32d2
0.336777, 2ff1, 321e
0.342199, 2f89, 3286
0.348482, 2edc, 31d7
0.354682, 2e65, 3296
0.360125, 2dcd, 31e3
0.366460, 2d6b, 3287
0.372611, 2ccf, 31c0
0.378890, 2bff, 30be
0.385894, 2b97, 3183
0.390570, 2b12, 31e4
0.396830, 2a74, 3031
0.403121, 29fd, 316c
0.410064, 2962, 2ff6
0.417076, 28e1, 3062
0.421946, 2846, 2f9a
0.429559, 27c9, 2f98
0.435043, 2732, 2db3
0.440469, 26ad, 2ea1
0.446763, 2616, 2c7e
0.453017, 25a5, 2e63
0.459193, 2508, 2c82
0.465465, 247e, 2ae8
0.471754, 23ef, 2a2e
0.476567, 2364, 293b
0.484271, 22cc, 257e
0.490430, 2248, 2793
0.497454, 21b0, 21d8
0.503694, 212a, 2230
0.509143, 2099, 1ebe
0.514615, 2016, 1ef1
0.521018, 1f83, 19a1
0.527123, 1efb, 1680
0.533392, 1e6b, 1fab
0.539613, 1de5, 22dd
0.545878, 1d48, 2c5f
0.552834, 1ccc, 2e8a
0.558403, 1c3c, 30a8
0.564553, 1bb1, 3379
0.571424, 1b46, 3556
0.576234, 1b77, 368a
0.582508, 1b07, 36c4
0.587932, 1b24, 3716
0.594972, 1ab5, 3748
0.601949, 1b3d, 376a
0.606934, 1adc, 379d
0.612298, 1a40, 37c9
0.619168, 1a87, 37e6
0.624079, 1a96, 37fb
0.631121, 1a95, 3819
0.637887, 1b1b, 380b
0.644096, 1b29, 381b
0.649590, 1b40, 3821
0.655781, 1ad9, 384c
0.661437, 1a80, 386d
0.667554, 1b2f, 3832
0.672975, 1ac9, 3854
0.680025, 1abd, 3852
0.686238, 1acd, 3842
0.691706, 1ade, 3836
0.699459, 1ab7, 383d
0.704958, 1aba, 3836
0.710420, 1b29, 3809
0.717556, 1b1f, 380e
0.722944, 1b47, 3802
0.737984, 1b7c, 37f7
0.738972, 1b2b, 381e
0.739973, 1a88, 3864
0.741016, 1ad8, 384f
0.742106, 1b22, 3837
0.743129, 1b25, 3836
0.744093, 1aef, 3846
0.745051, 1baa, 380c
0.746083, 1b1c, 381c
0.762084, 1b55, 3806
0.767435, 1bcf, 37e3
0.772882, 1b85, 37d2
0.779783, 1bae, 37b9
0.784499, 1ba5, 37a4
0.789964, 1b91, 3781
0.796289, 1b88, 3769
0.803275, 1bd2, 3744
0.808706, 1afb, 3715
0.814329, 1b0a, 36c9
0.817293, 1ade, 35fa
0.820449, 1b44, 353e
0.823528, 1bcb, 34d0
0.828190, 1c3d, 3142
0.832118, 1cbc, 2da6
0.835485, 1d4f, 29d5
0.839070, 1dda, 280f
0.843290, 1e6e, 2653
0.847853, 1ef1, 2310
0.851577, 1f82, 1dd6
0.855440, 200a, 1bbc
0.858763, 209c, 293a
0.862522, 2127, 319c
0.866506, 21b3, 30c6
0.871062, 223b, 307e
0.874304, 22ce, 314b
0.878162, 235b, 3162
0.882787, 23e6, 3186
0.886760, 247d, 322e
0.889955, 2509, 31c8
0.893755, 258b, 31cf
0.897141, 2624, 31cf
0.900745, 26a6, 31cd
0.904591, 273b, 320f
0.908597, 27bd, 321b
0.912435, 2850, 3231
0.917090, 28d5, 3243
0.920537, 296c, 3249
0.924127, 29ff, 3275
0.929419, 2a86, 3253
0.932903, 2b1c, 32a8
0.936677, 2ba0, 3278
0.940614, 2c1c, 3251
0.944369, 2cb2, 3212
0.948479, 2d3d, 327a
0.952247, 2dca, 328b
0.955318, 2e5d, 326b
0.959257, 2ef8, 32ee
0.963902, 2f5b, 3194
0.968519, 300a, 32ab
0.971776, 3050, 2f2b
0.975661, 3117, 3297
0.980206, 3199, 3286
0.984885, 3136, 32b4
0.988210, 30a0, 3281
0.992029, 2ff0, 322e
0.996663, 2f52, 3059
1.000505, 2ed2, 3167
