0.000330, 2d31, 2f2e
0.002247, 2d5e, 2df4
0.007569, 2d53, 2c4f
0.011448, 2d54, 2d77
0.016123, 2d53, 2d69
0.019263, 2d19, 2ae0
0.022620, 2d57, 2bac
0.031741, 2d4f, 2be0
0.035530, 2d44, 2bbb
0.039637, 2d52, 2c49
0.042835, 2d48, 2c5a
0.047337, 2d51, 2cca
0.050609, 2cf8, 2bed
0.053962, 2d1d, 2a9f
0.058271, 2d50, 2bf6
0.061653, 2d48, 2c67
0.066036, 2d3d, 2c87
0.069164, 2d4a, 2d45
0.073062, 2d54, 2c97
0.076976, 2d5f, 2cbc
0.080875, 2d41, 2d7b
0.084133, 2d5b, 2d96
0.087887, 2d54, 2d19
0.091901, 2d41, 2cdc
0.095520, 2d43, 2d05
0.099600, 2d2a, 2c2d
0.102880, 2d41, 2cdb
0.106007, 2d74, 2d65
0.110496, 2d3e, 2ce2
0.113781, 2d4a, 2be8
0.117514, 2d45, 2c94
0.126903, 2d39, 2ba1
0.129928, 2d22, 2b7b
0.132645, 2d36, 2bf8
0.136525, 2d3f, 2c2b
0.141185, 2d48, 2cc8
0.145062, 2d44, 2cfc
0.149787, 2d61, 2dd2
0.154187, 2d12, 2bca
0.167404, 2d53, 2ca6
0.170578, 2d45, 2c1c
0.173887, 2d4d, 2c17
0.177623, 2d4d, 2cab
0.181531, 2d48, 2c27
0.186301, 2d4a, 2bdb
0.192406, 2d56, 2c76
0.197907, 2d4e, 2c91
0.203333, 2d42, 2bb2
0.209565, 2d45, 2c3e
0.215076, 2d62, 2d81
0.220543, 2d3d, 2c25
0.226995, 2d38, 2d89
0.233896, 2d06, 2a43
0.238805, 2d33, 2c8b
0.245560, 2d41, 2d22
0.252542, 2d3f, 2c6d
0.257993, 2d5d, 2d51
0.265858, 2d59, 2dc2
0.271262, 2d36, 2d95
0.276779, 2d41, 2d7a
0.282979, 2d50, 2ef1
0.289194, 2d4a, 2d64
0.296223, 2d47, 2cdf
0.302410, 2d6c, 2cea
0.308716, 2d42, 2c9d
0.315006, 2d44, 2d09
0.320497, 2d4e, 2d5c
0.327423, 2d1e, 2b2e
0.332938, 2d4c, 2bd9
0.339403, 2d44, 2bdb
0.346292, 2d65, 2c6c
0.353087, 2d40, 2c94
0.357835, 2d4c, 2d16
0.364897, 2d54, 2d3b
0.370354, 2d43, 2d17
0.377295, 2d46, 2d15
0.382804, 2d65, 2d67
0.388297, 2d32, 2c21
0.395322, 2d4f, 2d1a
0.400743, 2d44, 2ad0
0.405647, 2d43, 2c40
0.412600, 2d4e, 2d00
0.418704, 2d24, 2b4f
0.424168, 2d45, 2d14
0.431165, 2d36, 2bef
0.436023, 2d1a, 2b53
0.442914, 2d50, 2d1c
0.449126, 2d53, 2cf8
0.454056, 2d4a, 2d1c
0.460856, 2d5b, 2c7e
0.467763, 2d43, 2d01
0.473356, 2d49, 2d43
0.480402, 2d35, 2dae
0.485827, 2d3c, 2c92
0.492805, 2d38, 2cde
0.499125, 2d2e, 2b8e
0.506158, 2d60, 2d37
0.512417, 2d25, 2bc0
0.518510, 2d17, 2a60
0.524055, 2d27, 2c60
0.530478, 2d60, 2d19
0.536605, 2d24, 2b08
0.542770, 2d35, 2bd4
0.549837, 2d59, 2d27
0.554717, 2d45, 2d95
0.561636, 2d41, 2d5b
0.567705, 2d5a, 2d2a
0.573996, 2d53, 2be2
0.580276, 2d0c, 2ab3
0.587232, 2d62, 2da3
0.592715, 2d42, 2c43
0.598894, 2d48, 2cce
0.604519, 2d4e, 2d06
0.611434, 2d48, 2c07
0.616957, 2d58, 2d12
0.623072, 2d34, 2d9f
0.629308, 2d51, 2d86
0.636282, 2d46, 2d49
0.641858, 2d42, 2ceb
0.648863, 2cf9, 2b8c
0.654330, 2d4c, 2d0b
0.667168, 2d66, 2d09
0.668101, 2d50, 2d39
0.669025, 2d48, 2d62
0.670042, 2cfe, 2bc2
0.671145, 2d41, 2c67
0.672179, 2d4f, 2d0d
0.673173, 2d43, 2d6f
0.674191, 2d3b, 2cc6
0.675229, 2d54, 2c57
0.694179, 2d3a, 2c29
0.700362, 2d53, 2d6c
0.705898, 2d25, 2b35
0.712045, 2d5e, 2d57
0.718277, 2d4f, 2c57
0.722981, 2d4c, 2bd9
