0.416790, 21f7, 305e
0.419606, 229e, 306f
0.422393, 234a, 3084
0.425000, 23f3, 3091
0.425991, 2498, 3098
0.428851, 2545, 309e
0.431644, 25ec, 30a6
0.434478, 2692, 30b0
0.435358, 273b, 30ba
0.438221, 27e6, 30be
0.441022, 2890, 30cb
0.443774, 2936, 30cd
0.444681, 29db, 30dd
0.447499, 2a84, 30e6
0.450266, 2b2d, 30ef
0.453221, 2bd8, 30f4
0.454121, 2c7e, 30fa
0.456851, 2d29, 3103
0.459574, 2dd1, 3107
0.460425, 2e7b, 310e
0.463316, 2f23, 3112
0.466146, 2fc9, 311a
0.468910, 3070, 311f
0.469762, 311e, 3122
0.472627, 31c3, 312b
0.475353, 326c, 3136
0.478188, 3312, 313a
0.479089, 33bd, 313c
0.481968, 3465, 3144
0.486317, 3510, 3147
0.489019, 3466, 313c
0.489871, 33bd, 3131
0.490919, 3315, 3135
0.491629, 3269, 3130
0.492714, 31c5, 3126
0.493769, 311a, 311e
0.494544, 3072, 311d
0.495611, 2fc9, 3113
0.496440, 2f21, 3112
0.497608, 2e79, 3106
0.498700, 2dcf, 3100
0.499459, 2d27, 30f8
0.500552, 2c7e, 30ed
0.501781, 2bd7, 30e9
0.502547, 2b30, 30e4
0.503620, 2a84, 30e7
0.504688, 29df, 30e2
0.505543, 2936, 30db
0.506541, 2889, 30cd
0.507178, 27e7, 30be
0.508119, 273b, 30b9
0.508864, 2692, 30ab
0.509945, 25ed, 30a9
0.511063, 2542, 309e
0.511856, 2498, 3096
0.512926, 23f2, 308d
0.514060, 234b, 3087
0.514833, 22a1, 3079
0.515895, 21f7, 305c
0.516650, 2150, 2c6f
0.517737, 20a6, 221d
0.518793, 2000, 1733
0.519575, 1f58, 100c
0.520814, 1eaa, fdc
0.522000, 1e06, fd4
0.522740, 1d5f, fc0
0.523666, 1cb2, faf
0.524302, 1c0b, fa9
0.525307, 1b60, fa6
0.526057, 1ab7, f9b
0.527137, 1a16, f8f
0.528206, 196a, f8b
0.529055, 18c0, f7e
0.530150, 1816, f6e
0.531355, 176d, f69
0.532131, 16c5, f67
0.533218, 161e, f62
0.534200, 1575, f57
0.535060, 14cc, f59
0.536120, 1423, f4a
0.536962, 137e, f43
0.538103, 12d3, f3f
0.539190, 122b, f35
0.539844, 1186, f2a
0.540862, 10da, f23
0.541573, 1032, f20
0.542643, f87, f19
0.543686, ede, f1b
0.544541, e39, f14
0.545662, d90, f14
0.546417, ce8, f09
0.547507, c42, efe
0.548567, b99, ef5
0.549333, aef, ef1
0.550393, b98, ef7
0.551603, c40, f01
0.552459, ce4, f08
0.553592, d8e, f10
0.554654, e39, f10
0.555430, ee2, f14
0.556433, f8b, f1e
0.557080, 1030, f27
0.558001, 10d9, f2b
0.558755, 1185, f2c
0.559821, 122a, f33
0.561000, 12d0, f40
0.561872, 137d, f40
0.562962, 1425, f4a
0.564016, 14ce, f50
0.564798, 1577, f52
0.565839, 161e, f62
0.566592, 16c7, f68
0.567671, 176e, f73
0.568785, 1815, f76
0.569637, 18bf, f80
0.570821, 196a, f84
0.571925, 1a12, f8e
0.572672, 1ab8, f98
0.573591, 1b63, fa5
0.574227, 1c0a, fab
0.575234, 1cb4, fb8
0.575992, 1d5d, fc9
0.577107, 1e05, fed
0.578243, 1eaf, 1561
0.579014, 1f55, 2152
0.580063, 2000, 2d1a
0.581241, 20a5, 3042
0.582087, 2150, 3052
0.583171, 21f8, 305d
0.583919, 229f, 3073
0.585071, 234a, 3087
0.586219, 23f4, 308d
0.586984, 249a, 3097
0.588071, 2544, 30a4
0.589127, 25ef, 30a6
0.589795, 2693, 30b3
0.590805, 273c, 30bf
0.591504, 27e5, 30c1
0.592636, 288c, 30c3
0.593707, 2938, 30cd
0.594496, 29de, 30df
0.595569, 2a83, 30e7
0.596330, 2b30, 30eb
0.597408, 2bd5, 30f5
0.598461, 2c83, 30fd
0.599229, 2d28, 30fe
0.600357, 2dce, 30fc
0.601610, 2e75, 3105
0.602479, 2f22, 3111
0.603573, 2fc7, 311d
0.604607, 3072, 3119
0.605389, 311e, 3124
0.606379, 31c3, 3128
0.607026, 326b, 3141
0.607943, 3316, 3140
0.608781, 33bd, 3139
0.609932, 3464, 3146
0.611049, 350c, 3145
0.611849, 3468, 3141
0.612924, 33be, 3138
0.613955, 3315, 312c
0.614743, 326c, 312f
0.615804, 31c4, 312c
0.616641, 311e, 3124
0.617797, 3072, 311c
0.618864, 2fce, 3116
0.619633, 2f1e, 3118
0.620841, 2e77, 3111
0.621939, 2dcf, 3108
0.622680, 2d2a, 30fa
0.623605, 2c7e, 30f4
0.624242, 2bd6, 30eb
0.625393, 2b30, 30e2
0.626466, 2a83, 30dd
0.627264, 29e0, 30d8
0.628340, 2937, 30d6
0.629101, 288f, 30c9
0.630164, 27e5, 30c1
0.631360, 273b, 30af
0.632131, 2694, 30b5
0.633355, 25ed, 30a3
0.634446, 2544, 3097
0.635214, 2499, 3094
0.636283, 23f1, 3086
0.637022, 2348, 3080
0.638104, 229e, 307b
0.639161, 21f9, 305d
0.639821, 2152, 2c7c
0.640860, 20a4, 221a
0.641634, 1ffe, 1735
0.642728, 1f53, 1009
0.643789, 1eab, fe0
0.644565, 1e06, fd4
0.645638, 1d5f, fc4
0.646386, 1cb3, fb5
0.647475, 1c07, fad
0.648596, 1b63, fad
0.649440, 1aba, f9f
0.650533, 1a0f, f95
0.651754, 196a, f8b
0.652524, 18c2, f80
0.653603, 1819, f78
0.654634, 1770, f72
0.655406, 16c8, f6b
0.656455, 161c, f63
0.657111, 1577, f5d
0.658096, 14cd, f54
0.658850, 1426, f50
0.659946, 137b, f46
0.661057, 12d3, f3c
0.661841, 122c, f36
0.662897, 1185, f32
0.663922, 10d9, f28
0.664785, 102e, f23
0.665899, f8a, f1e
0.666658, ee3, f16
0.667748, e34, f14
0.668803, d8e, f15
0.669582, ce6, f02
0.670768, c3e, efb
0.671858, b94, ef9
0.672685, aeb, ef6
0.673656, b93, efb
0.674299, c3f, f00
0.675336, ce8, efe
0.676073, d8e, f0b
0.677159, e36, f0d
0.678207, ee1, f15
0.679025, f87, f28
0.680103, 1032, f24
0.681440, 10dc, f26
0.682214, 1183, f2a
0.683321, 122e, f34
0.684375, 12d1, f36
0.685141, 137c, f3e
0.686207, 1425, f43
0.686963, 14cb, f56
0.688044, 1575, f58
0.689189, 161e, f5d
0.689917, 16c4, f6b
0.690969, 176f, f77
0.693130, 1815, f75
0.694331, 18be, f83
0.695401, 1969, f86
0.696165, 1a10, f8c
0.697400, 1ab9, f90
0.698508, 1b61, fa2
0.699281, 1c08, fa7
0.700356, 1cb4, fb5
0.701571, 1d5b, fca
0.702363, 1e05, fef
0.703428, 1eac, 153b
0.704170, 1f57, 212c
0.705287, 1fff, 2d1a
0.706370, 20a8, 3042
0.707017, 2152, 3053
0.707942, 21fb, 305f
0.708700, 229f, 3069
0.709771, 234a, 3081
0.710872, 23f2, 3094
0.711689, 2496, 3097
0.712795, 2545, 3097
0.713938, 25ed, 30a9
0.714741, 2691, 30af
0.715816, 273d, 30b3
0.716579, 27e5, 30b7
0.717665, 2889, 30c3
0.718744, 2937, 30d3
0.719524, 29dc, 30d4
0.720769, 2a83, 30de
0.721957, 2b31, 30e7
0.722708, 2bd4, 30ef
0.723631, 2c7e, 30f7
0.724273, 2d28, 3102
0.725296, 2dcc, 3108
0.726036, 2e7a, 3112
0.727141, 2f21, 310f
0.728209, 2fc7, 311b
0.729065, 3074, 3114
0.730186, 311b, 311f
0.731479, 31c2, 312f
0.732241, 326b, 312d
0.733341, 3311, 3131
0.734402, 33bc, 3149
0.735161, 3467, 3143
0.736237, 350c, 3148
0.737427, 3467, 3141
0.738230, 33bd, 313c
0.739304, 3311, 312d
0.739944, 326a, 3137
0.740981, 31c4, 312a
0.741764, 311d, 3129
0.742773, 3071, 3121
0.743813, 2fcb, 3118
0.744653, 2f1f, 310b
0.745809, 2e77, 3113
0.746880, 2dcc, 3105
0.747648, 2d2a, 30f9
0.748728, 2c80, 30fa
0.749474, 2bd8, 30ec
0.750584, 2b31, 30e6
0.751822, 2a86, 30da
0.752882, 29dd, 30d2
0.753819, 2937, 30d2
0.754874, 288a, 30bf
0.755631, 27e6, 30c7
0.756591, 2740, 30b7
0.757221, 2690, 30ac
0.758183, 25ec, 309f
0.759201, 2540, 308d
0.760000, 2499, 308e
0.761224, 23f2, 3089
0.762372, 234c, 307e
0.763154, 229f, 3076
0.764225, 21f7, 305e
0.764990, 214f, 2ca1
0.766072, 20a4, 2229
0.767128, 1fff, 1749
0.767912, 1f56, 100d
0.768996, 1eab, fdc
0.770066, 1e06, fd4
0.771069, 1d5d, fc7
0.772171, 1cb3, fb4
0.772866, 1c0a, faf
0.773818, 1b61, fab
0.774446, 1ab9, fa0
0.775517, 1a0f, f98
0.776601, 1966, f8c
0.777451, 18bc, f87
0.778543, 1817, f7a
0.779591, 176f, f76
0.780372, 16c6, f6a
0.781573, 161c, f68
0.782476, 1577, f60
0.783395, 14cc, f52
0.784520, 1424, f52
0.785294, 137a, f4a
0.786461, 12d2, f44
0.787517, 122f, f37
0.788287, 117e, f34
0.789391, 10dc, f26
0.791029, 1032, f2d
0.792622, f88, f19
0.794149, edc, f1d
0.795689, e37, f15
0.797229, d92, f16
0.798814, ce8, f0e
0.800436, c40, f0c
0.802015, b97, f00
0.803483, aef, ef2
0.805030, b97, efa
0.806515, c3f, f00
0.808093, ce8, f0b
0.809811, d90, f0b
0.811370, e34, f15
0.812849, ee0, f18
0.814427, f8b, f19
0.815991, 1034, f24
0.817633, 10da, f28
0.819103, 1182, f33
0.820775, 122d, f39
0.822252, 12d0, f36
0.823688, 137b, f3b
0.825413, 1422, f4c
0.826926, 14cc, f51
0.828490, 1576, f5b
0.830048, 161d, f64
0.831638, 16c4, f6e
0.833194, 176e, f74
0.834748, 1818, f7d
0.836304, 18c0, f84
0.837855, 1968, f87
0.839395, 1a12, f95
0.841002, 1ab4, f99
0.842563, 1b65, fa3
0.844097, 1c08, fab
0.845668, 1cb0, fba
0.847221, 1d5a, fca
0.848850, 1e05, feb
0.850364, 1eae, 1543
0.851939, 1f55, 2132
0.853483, 2001, 2d15
0.855055, 20a5, 3049
0.856549, 2152, 3056
0.858092, 21f6, 305f
0.859746, 22a1, 3069
0.861384, 234a, 3084
0.862833, 23ef, 3087
0.864490, 2497, 309b
0.866022, 2546, 309a
0.867529, 25ee, 30a5
0.869086, 2691, 30b3
0.870778, 273b, 30b9
0.872237, 27e7, 30bd
0.873728, 2889, 30ca
0.875334, 2936, 30d2
0.876917, 29dd, 30d5
0.878479, 2a83, 30db
0.880014, 2b2f, 30ef
0.881669, 2bd6, 30f3
0.883159, 2c81, 30fd
0.884719, 2d28, 30fe
0.886285, 2dd1, 310b
0.887843, 2e77, 3103
0.889450, 2f20, 3112
0.890957, 2fc9, 3115
0.892531, 3073, 3122
0.894068, 311a, 312b
0.895665, 31c4, 312f
0.897224, 326a, 3131
0.898791, 3311, 3135
0.900347, 33ba, 3141
0.901930, 3465, 313e
0.903450, 350f, 3151
0.905047, 3464, 3142
0.906503, 33bd, 3134
0.908044, 3313, 3135
0.909695, 326a, 312d
0.911371, 31c3, 3135
0.912890, 311e, 3126
0.914414, 3072, 311f
0.915958, 2fc8, 310f
0.917528, 2f24, 3115
0.919062, 2e78, 310b
0.920804, 2dcf, 3109
0.922224, 2d2c, 30fa
0.923658, 2c7f, 30ef
0.925332, 2bd5, 30e9
0.926904, 2b2e, 30e6
0.928535, 2a81, 30e0
0.930063, 29dc, 30d9
0.931599, 293a, 30d1
0.933143, 288d, 30c9
0.934714, 27e6, 30bb
0.936335, 273c, 30b7
0.937875, 2692, 30ac
0.939350, 25e9, 309e
0.940937, 2545, 3099
0.942505, 249c, 3091
0.944059, 23f2, 3088
0.945706, 2349, 307a
0.947200, 229d, 3074
0.948786, 21f7, 305d
0.950336, 2153, 2c92
0.951899, 20a9, 220e
0.953527, 1fff, 173a
0.955026, 1f58, 1014
0.956466, 1eab, fdd
0.958030, 1e04, fdc
0.959703, 1d5d, fc6
0.961441, 1cb3, fb8
0.962821, 1c0c, fb2
0.964385, 1b64, fab
0.965947, 1ab5, f9e
0.967504, 1a11, f97
0.969090, 196b, f96
0.970741, 18bf, f88
0.972215, 1815, f7e
0.973643, 176d, f76
0.975294, 16c4, f72
0.976941, 161c, f63
0.978449, 157a, f5f
0.980009, 14d0, f5a
0.981577, 1425, f58
0.983097, 137b, f4c
0.984764, 12d3, f45
0.986261, 122a, f3b
0.987821, 1185, f32
0.989359, 10d9, f2d
0.990918, 1036, f2c
0.992571, f89, f26
0.994069, ee1, f1d
0.995628, e38, f1b
0.997162, d8e, f12
0.998739, ce4, f0a
1.000364, c3f, f09
