0.000141, b97, f31
0.007272, c3f, f2e
0.008747, ce7, f2f
0.020617, d92, f31
0.021302, e37, f43
0.025553, edf, f44
0.026827, f87, f4d
0.027754, 1031, f3d
0.032229, 10dd, f50
0.036625, 1187, f4a
0.037402, 122d, f51
0.041850, 12d5, f5f
0.044773, 137d, f67
0.049071, 1425, f6b
0.053476, 14cf, f6e
0.054295, 1574, f72
0.058704, 161e, f7d
0.064630, 16c5, f89
0.067472, 1770, f8b
0.068448, 1819, f99
0.074440, 18bf, f95
0.077244, 196a, fa0
0.081522, 1a12, fa6
0.082655, 1ab8, fb2
0.087037, 1b64, fbe
0.090065, 1c0b, fcc
0.092992, 1cb4, fd5
0.095852, 1d5b, fe0
0.096689, 1e06, ffc
0.099530, 1eac, 1520
0.103917, 1f57, 2054
0.106541, 2001, 2bcc
0.107461, 20a9, 3021
0.110197, 2152, 303c
0.112920, 21f5, 303d
0.113912, 22a0, 304c
0.116734, 234b, 3067
0.119470, 23f2, 3071
0.121006, 249c, 307c
0.121725, 2548, 3087
0.124486, 25ed, 308d
0.128704, 2693, 3092
0.131281, 273c, 3097
0.132411, 27e3, 30a1
0.135113, 288c, 30b2
0.137691, 2935, 30b5
0.138522, 29dc, 30bc
0.141113, 2a84, 30c5
0.142021, 2b2e, 30cf
0.144739, 2bd8, 30d4
0.147384, 2c7d, 30db
0.148244, 2d29, 30e2
0.150935, 2dcf, 30e5
0.153665, 2e79, 30ef
0.154423, 2f21, 30ef
0.157101, 2fc8, 30fc
0.159751, 3072, 3104
0.160564, 311c, 310c
0.164520, 31c4, 3112
0.165316, 326b, 3107
0.167927, 3315, 311b
0.170671, 33c0, 310f
0.171389, 3463, 3118
0.174057, 3511, 3124
0.176742, 3463, 311f
0.177777, 33bd, 3120
0.180578, 3312, 311d
0.183410, 3270, 310f
0.186086, 31c4, 3104
0.187128, 311e, 3106
0.189841, 3071, 3101
0.192564, 2fcb, 3103
0.193558, 2f20, 30f9
0.196401, 2e78, 30eb
0.199179, 2dcf, 30eb
0.202016, 2d28, 30da
0.204862, 2c80, 30da
0.205671, 2bd5, 30d2
0.208411, 2b2f, 30d2
0.211074, 2a84, 30c7
0.212171, 29de, 30b5
0.214999, 2937, 30b1
0.217815, 288a, 30a7
0.220718, 27e4, 30a5
0.221446, 2739, 3096
0.224164, 2693, 308c
0.226902, 25eb, 308c
0.227789, 2547, 3086
0.230623, 2498, 306f
0.233540, 23f3, 3070
0.236321, 234c, 3067
0.237176, 22a0, 3052
0.239924, 21f8, 3036
0.242746, 2153, 2b1f
0.245590, 20a5, 1fe2
0.246488, 1fff, 147a
0.247638, 1f58, 1019
0.250519, 1eac, ff9
0.251377, 1e02, fee
0.254169, 1d5c, fde
0.256867, 1cb2, fcd
0.259698, 1c0a, fc1
0.260583, 1b64, fbb
0.263443, 1ab7, faf
0.266215, 1a11, fa8
0.269053, 1969, f9f
0.269937, 18bf, f99
0.272727, 1818, f91
0.275592, 1772, f86
0.278338, 16c7, f83
0.279260, 161d, f76
0.282229, 1578, f7f
0.285136, 14cc, f72
0.287841, 1427, f68
0.288632, 137c, f60
0.291375, 12d2, f56
0.294266, 122a, f50
0.295091, 1187, f47
0.297967, 10d9, f3f
0.300833, 1032, f3e
0.303635, f87, f3d
0.304380, ee0, f31
0.307248, e39, f39
0.310140, d92, f28
0.312901, ce7, f22
0.315789, c41, f31
0.316715, b98, f25
0.319515, aed, f1d
0.322245, b95, f28
0.323182, c45, f1e
0.326003, ceb, f29
0.328807, d91, f2e
0.331657, e37, f35
0.334545, ee0, f3f
0.335474, f8a, f3d
0.338201, 1033, f44
0.340878, 10da, f44
0.341772, 1185, f54
0.344691, 122d, f54
0.347456, 12d1, f59
0.350264, 137f, f65
0.351149, 1428, f65
0.354167, 14cb, f70
0.358538, 1577, f76
0.359615, 161d, f7c
0.360396, 16c4, f83
0.361526, 1772, f8a
0.362761, 1819, f99
0.363556, 18c1, f9c
0.364623, 196a, fa5
0.365370, 1a0e, fa8
0.366434, 1ab7, fb4
0.367486, 1b61, fbb
0.368252, 1c0c, fcb
0.369382, 1cb3, fce
0.370497, 1d5f, fde
0.371173, 1e05, 1001
0.372164, 1eab, 1523
