0.875834, 1b18, 3830
0.877446, 1b4b, 381a
0.882154, 1ad8, 3844
0.886824, 1bc4, 37e8
0.891524, 1c11, 37d3
0.896226, 1b62, 37f4
0.900920, 1aed, 381c
0.905512, 1b45, 37f6
0.906493, 1c1e, 37c9
0.911826, 1bdb, 37c9
0.914961, 1add, 3824
0.918093, 1c0d, 37cd
0.921197, 1b8f, 37e8
0.924316, 1b5f, 3805
0.927384, 1c33, 37e0
0.928946, 1c1a, 37e8
0.932133, 1c37, 37f0
0.935263, 1ae9, 3837
0.938403, 1b38, 3816
0.939408, 1c09, 37f2
0.943128, 1bd8, 37e2
0.944577, 1bd8, 37d4
0.947776, 1b4a, 37d2
0.950969, 1ae0, 37c8
0.953992, 1abc, 37ad
0.957040, 1b94, 376a
0.958635, 1a52, 3766
0.961823, 1bcc, 3733
0.966526, 1c11, 3717
0.969612, 1c4f, 36fb
0.972630, 1c21, 36bb
0.973702, 1bed, 3646
0.977350, 1bdb, 3524
0.980463, 1c3b, 300c
0.983588, 1cc5, 2c0c
0.984704, 1d50, 2c2c
0.988282, 1ddd, 2a22
0.989800, 1e72, 26d2
0.993019, 1ef1, 2031
0.994598, 1f84, 1883
0.997651, 2007, 17f3
1.000885, 2097, 2374
