0.646367, 31af, 333b
0.647938, 31a1, 32cd
0.651130, 3171, 30f0
0.652699, 31a9, 3297
0.655866, 31a1, 3300
0.658995, 31b9, 31fe
0.664041, 31a4, 32cb
0.666993, 31c6, 32f7
0.669848, 31a0, 3295
0.671160, 31ac, 3290
0.674007, 3189, 319d
0.677684, 31be, 3307
0.679236, 31bf, 3318
0.682412, 31bb, 332b
0.685448, 318e, 3287
0.687088, 319c, 31bc
0.690185, 319e, 32b5
0.693302, 31c5, 32c9
0.694806, 31bb, 31aa
0.697974, 31a4, 32f7
0.701051, 3187, 320f
0.702043, 31b0, 330e
0.705009, 31af, 3304
0.708016, 31c8, 3364
0.710989, 31bd, 330b
0.713598, 3198, 31ec
0.716661, 3188, 314b
0.717622, 31c4, 32fb
0.720576, 3174, 305e
0.723491, 31ad, 32db
0.726487, 31c8, 3339
0.729645, 319e, 330c
0.732882, 3193, 31e8
0.735814, 31b5, 3309
0.738817, 31af, 333b
0.741881, 31a4, 32cc
0.744926, 3187, 323b
0.746402, 31ae, 32b9
0.749622, 3177, 3228
0.752717, 317e, 306d
0.755865, 31b4, 32bf
0.758881, 31b6, 3234
0.760496, 31b3, 3356
0.763669, 31bd, 3319
0.766741, 3194, 32bc
0.769919, 31b8, 32c6
0.772979, 31b2, 3304
0.774439, 3172, 307d
0.782378, 31c2, 3324
0.785490, 31a2, 3287
0.788650, 319f, 32de
0.793409, 3199, 30dd
0.798024, 31c0, 3341
0.802721, 31af, 3316
0.804280, 3164, 3041
0.808920, 31a8, 3085
0.813656, 31af, 32f0
0.818315, 3193, 32d0
0.822988, 31a6, 336c
0.827653, 31ab, 32ee
0.829225, 318d, 31df
0.833894, 319e, 3294
0.838649, 31a5, 326b
0.843336, 31a7, 32f2
0.844835, 3163, 3134
0.849605, 31d4, 333a
0.854251, 31b9, 330e
0.858922, 31d1, 3380
0.863635, 3191, 3190
0.868172, 31bc, 335b
0.869256, 31ad, 32d9
0.873926, 31a3, 328d
0.878549, 31a5, 3213
0.883839, 319c, 32b7
0.888620, 3192, 3151
0.891738, 319f, 32f3
0.894918, 31a7, 32f7
0.899538, 319f, 327a
0.906751, 31a9, 32d2
0.912056, 3196, 31a7
0.916703, 319f, 322b
0.917729, 31a4, 3305
0.921426, 319b, 32cc
0.924539, 31a5, 31cb
0.925977, 3193, 3270
0.929281, 316b, 30f1
0.932535, 31a3, 32d1
0.935446, 3196, 325e
0.937026, 319b, 30d2
0.940210, 3199, 32de
0.943292, 31a8, 318f
0.949892, 3185, 31e4
0.952797, 3189, 30ec
0.956620, 31a7, 32f1
0.959238, 3195, 31e4
0.962492, 3163, 31bc
0.965434, 3195, 3243
0.968215, 31c7, 3288
0.969914, 31bb, 3313
0.972903, 31aa, 32cf
0.976014, 319f, 3322
0.977623, 3175, 2ff2
0.980720, 31af, 32ca
0.983781, 319f, 3294
0.984706, 319a, 32e1
0.987643, 31be, 3337
0.990606, 31b6, 32ba
0.993590, 319a, 331e
0.996550, 31a3, 3293
